Continent,country,Product,Variable,Year,Unit,Quantity
Africa,Guinea-Bissau,Wine,Imports,2020,1000 hl,  90
Africa,Guinea-Bissau,Wine,Production,2020,1000 hl,0
Africa,Guinea-Bissau,Wine,Consumption,2021,1000 hl,  100
Africa,Guinea-Bissau,Wine,Imports,2021,1000 hl,  114
Africa,Guinea-Bissau,Wine,Production,2021,1000 hl,0
Africa,Guinea-Bissau,Wine,Consumption,2022,1000 hl,  100
Africa,Guinea-Bissau,Wine,Imports,2022,1000 hl,  101
Africa,Guinea-Bissau,Wine,Production,2022,1000 hl,0
America,Guyana,Wine,Consumption,1995,1000 hl,0
America,Guyana,Wine,Exports,1995,1000 hl,0
America,Guyana,Wine,Imports,1995,1000 hl,0
America,Guyana,Wine,Production,1995,1000 hl,0
America,Guyana,Wine,Consumption,1996,1000 hl,0
America,Guyana,Wine,Exports,1996,1000 hl,0
America,Guyana,Wine,Imports,1996,1000 hl,0
America,Guyana,Wine,Production,1996,1000 hl,0
America,Guyana,Wine,Consumption,1997,1000 hl,0
America,Guyana,Wine,Exports,1997,1000 hl,0
America,Guyana,Wine,Imports,1997,1000 hl,0
America,Guyana,Wine,Production,1997,1000 hl,0
America,Guyana,Wine,Consumption,1998,1000 hl,0
America,Guyana,Wine,Exports,1998,1000 hl,0
America,Guyana,Wine,Imports,1998,1000 hl,0
America,Guyana,Wine,Production,1998,1000 hl,0
America,Guyana,Wine,Consumption,1999,1000 hl,0
America,Guyana,Wine,Exports,1999,1000 hl,0
America,Guyana,Wine,Imports,1999,1000 hl,0
America,Guyana,Wine,Production,1999,1000 hl,0
America,Guyana,Wine,Consumption,2000,1000 hl,0
America,Guyana,Wine,Exports,2000,1000 hl,0
America,Guyana,Wine,Imports,2000,1000 hl,0
America,Guyana,Wine,Production,2000,1000 hl,0
America,Guyana,Wine,Consumption,2001,1000 hl,0
America,Guyana,Wine,Exports,2001,1000 hl,0
America,Guyana,Wine,Imports,2001,1000 hl,0
America,Guyana,Wine,Production,2001,1000 hl,0
America,Guyana,Wine,Consumption,2002,1000 hl,0
America,Guyana,Wine,Exports,2002,1000 hl,0
America,Guyana,Wine,Imports,2002,1000 hl,0
America,Guyana,Wine,Production,2002,1000 hl,0
America,Guyana,Wine,Consumption,2003,1000 hl,  1
America,Guyana,Wine,Exports,2003,1000 hl,0
America,Guyana,Wine,Imports,2003,1000 hl,  1
America,Guyana,Wine,Production,2003,1000 hl,0
America,Guyana,Wine,Consumption,2004,1000 hl,0
America,Guyana,Wine,Exports,2004,1000 hl,0
America,Guyana,Wine,Imports,2004,1000 hl,0
America,Guyana,Wine,Production,2004,1000 hl,0
America,Guyana,Wine,Consumption,2005,1000 hl,  1
America,Guyana,Wine,Exports,2005,1000 hl,0
America,Guyana,Wine,Imports,2005,1000 hl,  1
America,Guyana,Wine,Production,2005,1000 hl,0
America,Guyana,Wine,Consumption,2006,1000 hl,0
America,Guyana,Wine,Exports,2006,1000 hl,  1
America,Guyana,Wine,Imports,2006,1000 hl,  2
America,Guyana,Wine,Production,2006,1000 hl,0
America,Guyana,Wine,Consumption,2007,1000 hl,0
America,Guyana,Wine,Exports,2007,1000 hl,  1
America,Guyana,Wine,Imports,2007,1000 hl,0
America,Guyana,Wine,Production,2007,1000 hl,0
America,Guyana,Wine,Consumption,2008,1000 hl,0
America,Guyana,Wine,Exports,2008,1000 hl,0
America,Guyana,Wine,Imports,2008,1000 hl,0
America,Guyana,Wine,Production,2008,1000 hl,0
America,Guyana,Wine,Consumption,2009,1000 hl,0
America,Guyana,Wine,Exports,2009,1000 hl,  2
America,Guyana,Wine,Imports,2009,1000 hl,  1
America,Guyana,Wine,Production,2009,1000 hl,0
America,Guyana,Wine,Consumption,2010,1000 hl,0
America,Guyana,Wine,Exports,2010,1000 hl,0
America,Guyana,Wine,Imports,2010,1000 hl,  1
America,Guyana,Wine,Production,2010,1000 hl,0
America,Guyana,Wine,Consumption,2011,1000 hl,  1
America,Guyana,Wine,Exports,2011,1000 hl,  1
America,Guyana,Wine,Imports,2011,1000 hl,  2
America,Guyana,Wine,Production,2011,1000 hl,0
America,Guyana,Wine,Consumption,2012,1000 hl,  1
America,Guyana,Wine,Exports,2012,1000 hl,  1
America,Guyana,Wine,Imports,2012,1000 hl,  1
America,Guyana,Wine,Production,2012,1000 hl,0
America,Guyana,Wine,Consumption,2013,1000 hl,0
America,Guyana,Wine,Exports,2013,1000 hl,  1
America,Guyana,Wine,Imports,2013,1000 hl,  1
America,Guyana,Wine,Production,2013,1000 hl,0
America,Guyana,Wine,Consumption,2014,1000 hl,0
America,Guyana,Wine,Exports,2014,1000 hl,  1
America,Guyana,Wine,Imports,2014,1000 hl,  1
America,Guyana,Wine,Production,2014,1000 hl,0
America,Guyana,Wine,Consumption,2015,1000 hl,0
America,Guyana,Wine,Exports,2015,1000 hl,  2
America,Guyana,Wine,Imports,2015,1000 hl,  1
America,Guyana,Wine,Production,2015,1000 hl,0
America,Guyana,Wine,Consumption,2016,1000 hl,0
America,Guyana,Wine,Exports,2016,1000 hl,  1
America,Guyana,Wine,Imports,2016,1000 hl,  2
America,Guyana,Wine,Production,2016,1000 hl,0
America,Guyana,Wine,Consumption,2017,1000 hl,  1
America,Guyana,Wine,Exports,2017,1000 hl,0
America,Guyana,Wine,Imports,2017,1000 hl,  2
America,Guyana,Wine,Production,2017,1000 hl,0
America,Guyana,Wine,Consumption,2018,1000 hl,  2
America,Guyana,Wine,Exports,2018,1000 hl,0
America,Guyana,Wine,Imports,2018,1000 hl,  2
America,Guyana,Wine,Production,2018,1000 hl,0
America,Guyana,Wine,Consumption,2019,1000 hl,  2
America,Guyana,Wine,Exports,2019,1000 hl,0
America,Guyana,Wine,Imports,2019,1000 hl,  3
America,Guyana,Wine,Production,2019,1000 hl,0
America,Guyana,Wine,Consumption,2020,1000 hl,  3
America,Guyana,Wine,Exports,2020,1000 hl,0
America,Guyana,Wine,Imports,2020,1000 hl,  2
America,Guyana,Wine,Production,2020,1000 hl,0
America,Guyana,Wine,Consumption,2021,1000 hl,  3
America,Guyana,Wine,Exports,2021,1000 hl,0
America,Guyana,Wine,Imports,2021,1000 hl,  3
America,Guyana,Wine,Production,2021,1000 hl,0
America,Guyana,Wine,Consumption,2022,1000 hl,  3
America,Guyana,Wine,Exports,2022,1000 hl,0
America,Guyana,Wine,Imports,2022,1000 hl,  2
America,Guyana,Wine,Production,2022,1000 hl,0
America,Haiti,Wine,Consumption,1995,1000 hl,  3
America,Haiti,Wine,Imports,1995,1000 hl,  3
America,Haiti,Wine,Production,1995,1000 hl,0
America,Haiti,Wine,Consumption,1996,1000 hl,  3
America,Haiti,Wine,Imports,1996,1000 hl,  3
America,Haiti,Wine,Production,1996,1000 hl,0
America,Haiti,Wine,Consumption,1997,1000 hl,  3
America,Haiti,Wine,Imports,1997,1000 hl,  3
America,Haiti,Wine,Production,1997,1000 hl,0
America,Haiti,Wine,Consumption,1998,1000 hl,  4
America,Haiti,Wine,Imports,1998,1000 hl,  4
America,Haiti,Wine,Production,1998,1000 hl,0
America,Haiti,Wine,Consumption,1999,1000 hl,  4
America,Haiti,Wine,Imports,1999,1000 hl,  4
America,Haiti,Wine,Production,1999,1000 hl,0
America,Haiti,Wine,Consumption,2000,1000 hl,  4
America,Haiti,Wine,Imports,2000,1000 hl,  4
America,Haiti,Wine,Production,2000,1000 hl,0
America,Haiti,Wine,Consumption,2001,1000 hl,  7
America,Haiti,Wine,Imports,2001,1000 hl,  7
America,Haiti,Wine,Production,2001,1000 hl,0
America,Haiti,Wine,Consumption,2002,1000 hl,  9
America,Haiti,Wine,Imports,2002,1000 hl,  9
America,Haiti,Wine,Production,2002,1000 hl,0
America,Haiti,Wine,Consumption,2003,1000 hl,  4
America,Haiti,Wine,Imports,2003,1000 hl,  4
America,Haiti,Wine,Production,2003,1000 hl,0
America,Haiti,Wine,Consumption,2004,1000 hl,  3
America,Haiti,Wine,Imports,2004,1000 hl,  3
America,Haiti,Wine,Production,2004,1000 hl,0
America,Haiti,Wine,Consumption,2005,1000 hl,  5
America,Haiti,Wine,Imports,2005,1000 hl,  5
America,Haiti,Wine,Production,2005,1000 hl,0
America,Haiti,Wine,Consumption,2006,1000 hl,  5
America,Haiti,Wine,Imports,2006,1000 hl,  5
America,Haiti,Wine,Production,2006,1000 hl,0
America,Haiti,Wine,Consumption,2007,1000 hl,  8
America,Haiti,Wine,Imports,2007,1000 hl,  8
America,Haiti,Wine,Production,2007,1000 hl,0
America,Haiti,Wine,Consumption,2008,1000 hl,  5
America,Haiti,Wine,Imports,2008,1000 hl,  5
America,Haiti,Wine,Production,2008,1000 hl,0
America,Haiti,Wine,Consumption,2009,1000 hl,  7
America,Haiti,Wine,Imports,2009,1000 hl,  7
America,Haiti,Wine,Production,2009,1000 hl,0
America,Haiti,Wine,Consumption,2010,1000 hl,  7
America,Haiti,Wine,Imports,2010,1000 hl,  7
America,Haiti,Wine,Production,2010,1000 hl,0
America,Haiti,Wine,Consumption,2011,1000 hl,  8
America,Haiti,Wine,Imports,2011,1000 hl,  8
America,Haiti,Wine,Production,2011,1000 hl,0
America,Haiti,Wine,Consumption,2012,1000 hl,  8
America,Haiti,Wine,Imports,2012,1000 hl,  9
America,Haiti,Wine,Production,2012,1000 hl,0
America,Haiti,Wine,Consumption,2013,1000 hl,  8
America,Haiti,Wine,Imports,2013,1000 hl,  69
America,Haiti,Wine,Production,2013,1000 hl,0
America,Haiti,Wine,Consumption,2014,1000 hl,  12
America,Haiti,Wine,Imports,2014,1000 hl,  12
America,Haiti,Wine,Production,2014,1000 hl,0
America,Haiti,Wine,Consumption,2015,1000 hl,  8
America,Haiti,Wine,Imports,2015,1000 hl,  8
America,Haiti,Wine,Production,2015,1000 hl,0
America,Haiti,Wine,Consumption,2016,1000 hl,  9
America,Haiti,Wine,Imports,2016,1000 hl,  15
America,Haiti,Wine,Production,2016,1000 hl,0
America,Haiti,Wine,Consumption,2017,1000 hl,  16
America,Haiti,Wine,Imports,2017,1000 hl,  18
America,Haiti,Wine,Production,2017,1000 hl,0
America,Haiti,Wine,Consumption,2018,1000 hl,  18
America,Haiti,Wine,Imports,2018,1000 hl,  18
America,Haiti,Wine,Production,2018,1000 hl,0
America,Haiti,Wine,Consumption,2019,1000 hl,  18
America,Haiti,Wine,Imports,2019,1000 hl,  18
America,Haiti,Wine,Production,2019,1000 hl,0
America,Haiti,Wine,Consumption,2020,1000 hl,  18
America,Haiti,Wine,Imports,2020,1000 hl,  18
America,Haiti,Wine,Production,2020,1000 hl,0
America,Haiti,Wine,Consumption,2021,1000 hl,  18
America,Haiti,Wine,Imports,2021,1000 hl,  18
America,Haiti,Wine,Production,2021,1000 hl,0
America,Haiti,Wine,Consumption,2022,1000 hl,  18
America,Haiti,Wine,Imports,2022,1000 hl,  18
America,Haiti,Wine,Production,2022,1000 hl,0
America,Honduras,Wine,Consumption,1995,1000 hl,  4
America,Honduras,Wine,Exports,1995,1000 hl,0
America,Honduras,Wine,Imports,1995,1000 hl,  4
America,Honduras,Wine,Production,1995,1000 hl,0
America,Honduras,Wine,Consumption,1996,1000 hl,  5
America,Honduras,Wine,Exports,1996,1000 hl,0
America,Honduras,Wine,Imports,1996,1000 hl,  5
America,Honduras,Wine,Production,1996,1000 hl,0
America,Honduras,Wine,Consumption,1997,1000 hl,  6
America,Honduras,Wine,Exports,1997,1000 hl,0
America,Honduras,Wine,Imports,1997,1000 hl,  6
America,Honduras,Wine,Production,1997,1000 hl,0
America,Honduras,Wine,Consumption,1998,1000 hl,  5
America,Honduras,Wine,Exports,1998,1000 hl,0
America,Honduras,Wine,Imports,1998,1000 hl,  5
America,Honduras,Wine,Production,1998,1000 hl,0
America,Honduras,Wine,Consumption,1999,1000 hl,  8
America,Honduras,Wine,Exports,1999,1000 hl,0
America,Honduras,Wine,Imports,1999,1000 hl,  8
America,Honduras,Wine,Production,1999,1000 hl,0
America,Honduras,Wine,Consumption,2000,1000 hl,  10
America,Honduras,Wine,Exports,2000,1000 hl,0
America,Honduras,Wine,Imports,2000,1000 hl,  10
America,Honduras,Wine,Production,2000,1000 hl,0
America,Honduras,Wine,Consumption,2001,1000 hl,  6
America,Honduras,Wine,Exports,2001,1000 hl,0
America,Honduras,Wine,Imports,2001,1000 hl,  6
America,Honduras,Wine,Production,2001,1000 hl,0
America,Honduras,Wine,Consumption,2002,1000 hl,  14
America,Honduras,Wine,Exports,2002,1000 hl,0
America,Honduras,Wine,Imports,2002,1000 hl,  14
America,Honduras,Wine,Production,2002,1000 hl,0
America,Honduras,Wine,Consumption,2003,1000 hl,  11
America,Honduras,Wine,Exports,2003,1000 hl,0
America,Honduras,Wine,Imports,2003,1000 hl,  12
America,Honduras,Wine,Production,2003,1000 hl,0
America,Honduras,Wine,Consumption,2004,1000 hl,  6
America,Honduras,Wine,Exports,2004,1000 hl,0
America,Honduras,Wine,Imports,2004,1000 hl,  7
America,Honduras,Wine,Production,2004,1000 hl,0
America,Honduras,Wine,Consumption,2005,1000 hl,  14
America,Honduras,Wine,Exports,2005,1000 hl,  1
America,Honduras,Wine,Imports,2005,1000 hl,  14
America,Honduras,Wine,Production,2005,1000 hl,0
America,Honduras,Wine,Consumption,2006,1000 hl,  15
America,Honduras,Wine,Exports,2006,1000 hl,0
America,Honduras,Wine,Imports,2006,1000 hl,  16
America,Honduras,Wine,Production,2006,1000 hl,0
America,Honduras,Wine,Consumption,2007,1000 hl,  20
America,Honduras,Wine,Exports,2007,1000 hl,0
America,Honduras,Wine,Imports,2007,1000 hl,  20
America,Honduras,Wine,Production,2007,1000 hl,0
America,Honduras,Wine,Consumption,2008,1000 hl,  21
America,Honduras,Wine,Exports,2008,1000 hl,0
America,Honduras,Wine,Imports,2008,1000 hl,  21
America,Honduras,Wine,Production,2008,1000 hl,0
America,Honduras,Wine,Consumption,2009,1000 hl,  16
America,Honduras,Wine,Exports,2009,1000 hl,0
America,Honduras,Wine,Imports,2009,1000 hl,  16
America,Honduras,Wine,Production,2009,1000 hl,0
America,Honduras,Wine,Consumption,2010,1000 hl,  11
America,Honduras,Wine,Exports,2010,1000 hl,0
America,Honduras,Wine,Imports,2010,1000 hl,  11
America,Honduras,Wine,Production,2010,1000 hl,0
America,Honduras,Wine,Consumption,2011,1000 hl,  11
America,Honduras,Wine,Exports,2011,1000 hl,0
America,Honduras,Wine,Imports,2011,1000 hl,  11
America,Honduras,Wine,Production,2011,1000 hl,0
America,Honduras,Wine,Consumption,2012,1000 hl,  16
America,Honduras,Wine,Exports,2012,1000 hl,0
America,Honduras,Wine,Imports,2012,1000 hl,  22
America,Honduras,Wine,Production,2012,1000 hl,0
America,Honduras,Wine,Consumption,2013,1000 hl,  16
America,Honduras,Wine,Exports,2013,1000 hl,0
America,Honduras,Wine,Imports,2013,1000 hl,  10
America,Honduras,Wine,Production,2013,1000 hl,0
America,Honduras,Wine,Consumption,2014,1000 hl,  14
America,Honduras,Wine,Exports,2014,1000 hl,0
America,Honduras,Wine,Imports,2014,1000 hl,  17
America,Honduras,Wine,Production,2014,1000 hl,0
America,Honduras,Wine,Consumption,2015,1000 hl,  14
America,Honduras,Wine,Exports,2015,1000 hl,0
America,Honduras,Wine,Imports,2015,1000 hl,  20
America,Honduras,Wine,Production,2015,1000 hl,0
America,Honduras,Wine,Consumption,2016,1000 hl,  15
America,Honduras,Wine,Exports,2016,1000 hl,0
America,Honduras,Wine,Imports,2016,1000 hl,  19
America,Honduras,Wine,Production,2016,1000 hl,0
America,Honduras,Wine,Consumption,2017,1000 hl,  19
America,Honduras,Wine,Exports,2017,1000 hl,0
America,Honduras,Wine,Imports,2017,1000 hl,  20
America,Honduras,Wine,Production,2017,1000 hl,0
America,Honduras,Wine,Consumption,2018,1000 hl,  20
America,Honduras,Wine,Exports,2018,1000 hl,0
America,Honduras,Wine,Imports,2018,1000 hl,  23
America,Honduras,Wine,Production,2018,1000 hl,0
America,Honduras,Wine,Consumption,2019,1000 hl,  20
America,Honduras,Wine,Exports,2019,1000 hl,0
America,Honduras,Wine,Imports,2019,1000 hl,  22
America,Honduras,Wine,Production,2019,1000 hl,0
America,Honduras,Wine,Consumption,2020,1000 hl,  20
America,Honduras,Wine,Exports,2020,1000 hl,0
America,Honduras,Wine,Imports,2020,1000 hl,  18
America,Honduras,Wine,Production,2020,1000 hl,0
America,Honduras,Wine,Consumption,2021,1000 hl,  20
America,Honduras,Wine,Exports,2021,1000 hl,0
America,Honduras,Wine,Imports,2021,1000 hl,  29
America,Honduras,Wine,Production,2021,1000 hl,0
America,Honduras,Wine,Consumption,2022,1000 hl,  20
America,Honduras,Wine,Exports,2022,1000 hl,0
America,Honduras,Wine,Imports,2022,1000 hl,  22
America,Honduras,Wine,Production,2022,1000 hl,0
Europe,Hungary,Wine,Consumption,1995,1000 hl, 3 087
Europe,Hungary,Wine,Exports,1995,1000 hl, 1 269
Europe,Hungary,Wine,Imports,1995,1000 hl,  33
Europe,Hungary,Wine,Production,1995,1000 hl, 3 289
Europe,Hungary,Wine,Consumption,1996,1000 hl, 3 050
Europe,Hungary,Wine,Exports,1996,1000 hl, 1 062
Europe,Hungary,Wine,Imports,1996,1000 hl,  52
Europe,Hungary,Wine,Production,1996,1000 hl, 4 188
Europe,Hungary,Wine,Consumption,1997,1000 hl, 2 945
Europe,Hungary,Wine,Exports,1997,1000 hl, 1 006
Europe,Hungary,Wine,Imports,1997,1000 hl,  37
Europe,Hungary,Wine,Production,1997,1000 hl, 4 472
Europe,Hungary,Wine,Consumption,1998,1000 hl, 2 945
Europe,Hungary,Wine,Exports,1998,1000 hl, 1 076
Europe,Hungary,Wine,Imports,1998,1000 hl,  25
Europe,Hungary,Wine,Production,1998,1000 hl, 4 334
Europe,Hungary,Wine,Consumption,1999,1000 hl, 3 182
Europe,Hungary,Wine,Exports,1999,1000 hl,  872
Europe,Hungary,Wine,Imports,1999,1000 hl,  21
Europe,Hungary,Wine,Production,1999,1000 hl, 3 339
Europe,Hungary,Wine,Consumption,2000,1000 hl, 3 150
Europe,Hungary,Wine,Exports,2000,1000 hl,  802
Europe,Hungary,Wine,Imports,2000,1000 hl,  24
Europe,Hungary,Wine,Production,2000,1000 hl, 4 299
Europe,Hungary,Wine,Consumption,2001,1000 hl, 3 200
Europe,Hungary,Wine,Exports,2001,1000 hl,  696
Europe,Hungary,Wine,Imports,2001,1000 hl,  34
Europe,Hungary,Wine,Production,2001,1000 hl, 5 406
Europe,Hungary,Wine,Consumption,2002,1000 hl, 3 454
Europe,Hungary,Wine,Exports,2002,1000 hl,  767
Europe,Hungary,Wine,Imports,2002,1000 hl,  54
Europe,Hungary,Wine,Production,2002,1000 hl, 3 333
Europe,Hungary,Wine,Consumption,2003,1000 hl, 3 120
Europe,Hungary,Wine,Exports,2003,1000 hl,  689
Europe,Hungary,Wine,Imports,2003,1000 hl,  63
Europe,Hungary,Wine,Production,2003,1000 hl, 3 880
Europe,Hungary,Wine,Consumption,2004,1000 hl, 3 080
Europe,Hungary,Wine,Exports,2004,1000 hl,  458
Europe,Hungary,Wine,Imports,2004,1000 hl,  43
Europe,Hungary,Wine,Production,2004,1000 hl, 5 272
Europe,Hungary,Wine,Consumption,2005,1000 hl, 2 643
Europe,Hungary,Wine,Exports,2005,1000 hl,  523
Europe,Hungary,Wine,Imports,2005,1000 hl,  63
Europe,Hungary,Wine,Production,2005,1000 hl, 2 900
Europe,Hungary,Wine,Consumption,2006,1000 hl, 2 884
Europe,Hungary,Wine,Exports,2006,1000 hl,  534
Europe,Hungary,Wine,Imports,2006,1000 hl,  147
Europe,Hungary,Wine,Production,2006,1000 hl, 3 100
Europe,Hungary,Wine,Consumption,2007,1000 hl, 2 822
Europe,Hungary,Wine,Exports,2007,1000 hl,  483
Europe,Hungary,Wine,Imports,2007,1000 hl,  83
Europe,Hungary,Wine,Production,2007,1000 hl, 3 222
Europe,Hungary,Wine,Consumption,2008,1000 hl, 3 029
Europe,Hungary,Wine,Exports,2008,1000 hl,  669
Europe,Hungary,Wine,Imports,2008,1000 hl,  237
Europe,Hungary,Wine,Production,2008,1000 hl, 3 460
Europe,Hungary,Wine,Consumption,2009,1000 hl, 2 611
Europe,Hungary,Wine,Exports,2009,1000 hl,  722
Europe,Hungary,Wine,Imports,2009,1000 hl,  134
Europe,Hungary,Wine,Production,2009,1000 hl, 3 065
Europe,Hungary,Wine,Consumption,2010,1000 hl, 2 345
Europe,Hungary,Wine,Exports,2010,1000 hl,  828
Europe,Hungary,Wine,Imports,2010,1000 hl,  181
Europe,Hungary,Wine,Production,2010,1000 hl, 1 646
Europe,Hungary,Wine,Consumption,2011,1000 hl, 2 591
Europe,Hungary,Wine,Exports,2011,1000 hl,  622
Europe,Hungary,Wine,Imports,2011,1000 hl,  537
Europe,Hungary,Wine,Production,2011,1000 hl, 2 508
Europe,Hungary,Wine,Consumption,2012,1000 hl, 2 355
Europe,Hungary,Wine,Exports,2012,1000 hl,  528
Europe,Hungary,Wine,Imports,2012,1000 hl,  408
Europe,Hungary,Wine,Production,2012,1000 hl, 1 765
Europe,Hungary,Wine,Consumption,2013,1000 hl, 2 357
Europe,Hungary,Wine,Exports,2013,1000 hl,  544
Europe,Hungary,Wine,Imports,2013,1000 hl,  433
Europe,Hungary,Wine,Production,2013,1000 hl, 2 573
Europe,Hungary,Wine,Consumption,2014,1000 hl, 2 149
Europe,Hungary,Wine,Exports,2014,1000 hl,  632
Europe,Hungary,Wine,Imports,2014,1000 hl,  372
Europe,Hungary,Wine,Production,2014,1000 hl, 2 427
Europe,Hungary,Wine,Consumption,2015,1000 hl, 2 491
Europe,Hungary,Wine,Exports,2015,1000 hl,  699
Europe,Hungary,Wine,Imports,2015,1000 hl,  262
Europe,Hungary,Wine,Production,2015,1000 hl, 2 780
Europe,Hungary,Wine,Consumption,2016,1000 hl, 2 638
Europe,Hungary,Wine,Exports,2016,1000 hl,  760
Europe,Hungary,Wine,Imports,2016,1000 hl,  207
Europe,Hungary,Wine,Production,2016,1000 hl, 2 821
Europe,Hungary,Wine,Consumption,2017,1000 hl, 2 426
Europe,Hungary,Wine,Exports,2017,1000 hl,  984
Europe,Hungary,Wine,Imports,2017,1000 hl,  195
Europe,Hungary,Wine,Production,2017,1000 hl, 2 548
Europe,Hungary,Wine,Consumption,2018,1000 hl, 2 404
Europe,Hungary,Wine,Exports,2018,1000 hl, 1 284
Europe,Hungary,Wine,Imports,2018,1000 hl,  72
Europe,Hungary,Wine,Production,2018,1000 hl, 3 645
Europe,Hungary,Wine,Consumption,2019,1000 hl, 2 054
Europe,Hungary,Wine,Exports,2019,1000 hl, 1 106
Europe,Hungary,Wine,Imports,2019,1000 hl,  108
Europe,Hungary,Wine,Production,2019,1000 hl, 2 394
Europe,Hungary,Wine,Consumption,2020,1000 hl, 2 016
Europe,Hungary,Wine,Exports,2020,1000 hl, 1 291
Europe,Hungary,Wine,Imports,2020,1000 hl,  77
Europe,Hungary,Wine,Production,2020,1000 hl, 2 586
Europe,Hungary,Wine,Consumption,2021,1000 hl, 1 705
Europe,Hungary,Wine,Exports,2021,1000 hl, 1 096
Europe,Hungary,Wine,Imports,2021,1000 hl,  92
Europe,Hungary,Wine,Production,2021,1000 hl, 2 588
Europe,Hungary,Wine,Consumption,2022,1000 hl, 1 657
Europe,Hungary,Wine,Exports,2022,1000 hl, 1 379
Europe,Hungary,Wine,Imports,2022,1000 hl,  86
Europe,Hungary,Wine,Production,2022,1000 hl, 2 484
Europe,Hungary,Wine,Consumption,2023,1000 hl, 1 644
Europe,Hungary,Wine,Exports,2023,1000 hl, 1 266
Europe,Hungary,Wine,Imports,2023,1000 hl,  76
Europe,Hungary,Wine,Production,2023,1000 hl, 2 432
Europe,Iceland,Wine,Consumption,1995,1000 hl,  15
Europe,Iceland,Wine,Exports,1995,1000 hl,0
Europe,Iceland,Wine,Imports,1995,1000 hl,  20
Europe,Iceland,Wine,Consumption,1996,1000 hl,  16
Europe,Iceland,Wine,Exports,1996,1000 hl,0
Europe,Iceland,Wine,Imports,1996,1000 hl,  21
Europe,Iceland,Wine,Consumption,1997,1000 hl,  17
Europe,Iceland,Wine,Exports,1997,1000 hl,0
Europe,Iceland,Wine,Imports,1997,1000 hl,  20
Europe,Iceland,Wine,Consumption,1998,1000 hl,  20
Europe,Iceland,Wine,Exports,1998,1000 hl,0
Europe,Iceland,Wine,Imports,1998,1000 hl,  23
Europe,Iceland,Wine,Consumption,1999,1000 hl,  23
Europe,Iceland,Wine,Exports,1999,1000 hl,0
Europe,Iceland,Wine,Imports,1999,1000 hl,  26
Europe,Iceland,Wine,Consumption,2000,1000 hl,  23
Europe,Iceland,Wine,Exports,2000,1000 hl,0
Europe,Iceland,Wine,Imports,2000,1000 hl,  23
Europe,Iceland,Wine,Consumption,2001,1000 hl,  24
Europe,Iceland,Wine,Exports,2001,1000 hl,0
Europe,Iceland,Wine,Imports,2001,1000 hl,  25
Europe,Iceland,Wine,Consumption,2002,1000 hl,  25
Europe,Iceland,Wine,Exports,2002,1000 hl,0
Europe,Iceland,Wine,Imports,2002,1000 hl,  26
Europe,Iceland,Wine,Consumption,2003,1000 hl,  28
Europe,Iceland,Wine,Exports,2003,1000 hl,  1
Europe,Iceland,Wine,Imports,2003,1000 hl,  29
Europe,Iceland,Wine,Consumption,2004,1000 hl,  30
Europe,Iceland,Wine,Exports,2004,1000 hl,0
Europe,Iceland,Wine,Imports,2004,1000 hl,  32
Europe,Iceland,Wine,Consumption,2005,1000 hl,  30
Europe,Iceland,Wine,Exports,2005,1000 hl,0
Europe,Iceland,Wine,Imports,2005,1000 hl,  34
Europe,Iceland,Wine,Consumption,2006,1000 hl,  36
Europe,Iceland,Wine,Exports,2006,1000 hl,0
Europe,Iceland,Wine,Imports,2006,1000 hl,  36
Europe,Iceland,Wine,Consumption,2007,1000 hl,  39
Europe,Iceland,Wine,Exports,2007,1000 hl,0
Europe,Iceland,Wine,Imports,2007,1000 hl,  39
Europe,Iceland,Wine,Consumption,2008,1000 hl,  39
Europe,Iceland,Wine,Exports,2008,1000 hl,0
Europe,Iceland,Wine,Imports,2008,1000 hl,  39
Europe,Iceland,Wine,Consumption,2009,1000 hl,  56
Europe,Iceland,Wine,Exports,2009,1000 hl,  1
Europe,Iceland,Wine,Imports,2009,1000 hl,  57
Europe,Iceland,Wine,Consumption,2010,1000 hl,  47
Europe,Iceland,Wine,Exports,2010,1000 hl,0
Europe,Iceland,Wine,Imports,2010,1000 hl,  38
Europe,Iceland,Wine,Consumption,2011,1000 hl,  38
Europe,Iceland,Wine,Exports,2011,1000 hl,  1
Europe,Iceland,Wine,Imports,2011,1000 hl,  40
Europe,Iceland,Wine,Consumption,2012,1000 hl,  39
Europe,Iceland,Wine,Exports,2012,1000 hl,0
Europe,Iceland,Wine,Imports,2012,1000 hl,  40
Europe,Iceland,Wine,Consumption,2013,1000 hl,  40
Europe,Iceland,Wine,Exports,2013,1000 hl,0
Europe,Iceland,Wine,Imports,2013,1000 hl,  40
Europe,Iceland,Wine,Consumption,2014,1000 hl,  40
Europe,Iceland,Wine,Exports,2014,1000 hl,0
Europe,Iceland,Wine,Imports,2014,1000 hl,  41
Europe,Iceland,Wine,Consumption,2015,1000 hl,  42
Europe,Iceland,Wine,Exports,2015,1000 hl,0
Europe,Iceland,Wine,Imports,2015,1000 hl,  44
Europe,Iceland,Wine,Consumption,2016,1000 hl,  44
Europe,Iceland,Wine,Exports,2016,1000 hl,0
Europe,Iceland,Wine,Imports,2016,1000 hl,  44
Europe,Iceland,Wine,Consumption,2017,1000 hl,  44
Europe,Iceland,Wine,Exports,2017,1000 hl,0
Europe,Iceland,Wine,Imports,2017,1000 hl,  45
Europe,Iceland,Wine,Consumption,2018,1000 hl,  45
